branch_id,ranking_id,rank_index,center_x,center_y,center_z,shape,full_size_x,full_size_y,full_size_z,v2_full_state_id,v2_full_delta_rmse_vs_parent,v2_full_delta_rmse_vs_empty,v2_full_failed_vs_parent,v3_smallest_scale,v3_smallest_delta_rmse_vs_parent,v3_smallest_improved_vs_parent,v3_best_evaluated_scale,v3_best_evaluated_delta_rmse_vs_parent,v3_full_scale_evaluated,v3_full_scale_delta_rmse_vs_parent,oracle_or_truth_used,post_selection_diagnostic_only
branch_711d5eec265e17e2b6a8,g001_b7e43f1d75130653_0000,63,4.0,5.0,24.0,dike_hemisphere,12.463800905058328,13.432466314785582,10.159841227219669,g001_p000063_empty,0.006977466982789338,0.006977466982789338,True,0.25,0.0015361342811957002,False,0.25,0.0015361342811957002,False,,False,True
branch_522d5ab3ac76f4f29f7d,g001_b7e43f1d75130653_0000,64,4.0,5.0,25.0,ellipsoid,12.038474321348733,6.385867800910789,6.3885673013147,g001_p000064_empty,0.004739980795420706,0.004739980795420706,True,0.25,0.0013187051517888904,False,0.25,0.0013187051517888904,False,,False,True
branch_53ee279d2d461e52fbd9,g001_b7e43f1d75130653_0000,65,4.0,5.0,26.0,ellipsoid,10.049315559234875,7.8067361840274065,6.80089157236346,g001_p000065_empty,0.0050765989581122994,0.0050765989581122994,True,0.25,0.0013187051517888904,False,0.25,0.0013187051517888904,False,,False,True
branch_dff83ef9f8ef5eab7fb4,g001_b7e43f1d75130653_0000,66,4.0,5.0,27.0,dike_hemisphere,6.06041442995186,10.770747309094356,8.296813992599525,g001_p000066_empty,0.004254591302014887,0.004254591302014887,True,0.25,0.0005659442394971848,False,0.25,0.0005659442394971848,False,,False,True
branch_ddd9d213054e33cbe96c,g001_b7e43f1d75130653_0000,67,4.0,5.0,28.0,ellipsoid,6.959772629628706,7.450447433723094,7.874010029536812,g001_p000067_empty,0.003891664673574269,0.003891664673574269,True,0.25,0.0003474939148873091,False,0.25,0.0003474939148873091,False,,False,True
branch_5bbc2a808ed67f8a54b9,g001_b7e43f1d75130653_0000,68,4.0,5.0,29.0,dike_hemisphere,6.482926115400682,11.321189182579154,10.001224794325989,g001_p000068_empty,0.004687385750003159,0.004687385750003159,True,0.25,0.0002001129323616624,False,0.25,0.0002001129323616624,False,,False,True
branch_bf50e5046d29a80bb1b6,g001_b7e43f1d75130653_0000,69,4.0,5.0,30.0,ellipsoid,11.8202643628419,11.357843762211175,6.195906091559318,g001_p000069_empty,0.006633995217271149,0.006633995217271149,True,0.25,0.002021263469941914,False,0.25,0.002021263469941914,False,,False,True
branch_7dd3a3d1c36bbcfaf289,g001_b7e43f1d75130653_0000,70,4.0,5.0,31.0,dike_hemisphere,9.166687039674823,12.431473868203161,8.134932387904767,g001_p000070_empty,0.0057973271468654275,0.0057973271468654275,True,0.25,0.0013071201974526048,False,0.25,0.0013071201974526048,False,,False,True
branch_1fbb941afb8037079cd7,g001_b7e43f1d75130653_0000,71,4.0,5.0,32.0,dike_hemisphere,14.693179657042826,7.377676916664231,13.939026283715132,g001_p000071_empty,0.005737419822253287,0.005737419822253287,True,0.25,0.00053791468963027,False,0.25,0.00053791468963027,False,,False,True
branch_b8c6041f3252b70fd758,g001_b7e43f1d75130653_0000,72,4.0,5.0,33.0,dike_hemisphere,9.334858927527002,15.050387083734696,13.266335063120163,g001_p000072_empty,0.006601212662644684,0.006601212662644684,True,0.25,0.0011416891356930137,False,0.25,0.0011416891356930137,False,,False,True
